code_id,count,frequency,is_active,rank
9175,758,5.921875e-05,1,9011
16338,758,5.921875e-05,1,9039
417,758,5.921875e-05,1,9003
8485,758,5.921875e-05,1,8998
16344,758,5.921875e-05,1,9043
13983,758,5.921875e-05,1,9070
13996,758,5.921875e-05,1,9066
14180,758,5.921875e-05,1,9038
1681,758,5.921875e-05,1,9022
4404,758,5.921875e-05,1,9012
7622,758,5.921875e-05,1,9048
13680,758,5.921875e-05,1,9032
365,758,5.921875e-05,1,9026
10812,758,5.921875e-05,1,9014
9281,758,5.921875e-05,1,9049
8508,758,5.921875e-05,1,9018
6218,758,5.921875e-05,1,9024
7820,758,5.921875e-05,1,9069
13642,758,5.921875e-05,1,9076
10008,758,5.921875e-05,1,9010
10866,758,5.921875e-05,1,9009
8446,758,5.921875e-05,1,9028
5890,758,5.921875e-05,1,9020
9756,758,5.921875e-05,1,9035
12097,758,5.921875e-05,1,9002
10132,758,5.921875e-05,1,9057
9018,758,5.921875e-05,1,9067
1438,758,5.921875e-05,1,9033
5256,758,5.921875e-05,1,9025
10598,758,5.921875e-05,1,9063
149,758,5.921875e-05,1,9023
8662,758,5.921875e-05,1,9001
10577,758,5.921875e-05,1,9061
9747,758,5.921875e-05,1,9016
12197,758,5.921875e-05,1,8996
3625,758,5.921875e-05,1,9054
9600,758,5.921875e-05,1,9040
9515,758,5.921875e-05,1,9051
12489,758,5.921875e-05,1,9015
10525,758,5.921875e-05,1,9074
6495,758,5.921875e-05,1,9036
8785,758,5.921875e-05,1,9031
12341,758,5.921875e-05,1,9075
2905,758,5.921875e-05,1,9005
15062,758,5.921875e-05,1,9004
15144,758,5.921875e-05,1,9073
7177,758,5.921875e-05,1,9007
12931,758,5.921875e-05,1,9046
1308,758,5.921875e-05,1,9047
7195,758,5.921875e-05,1,9050
3236,758,5.921875e-05,1,9062
15072,758,5.921875e-05,1,9029
15272,758,5.921875e-05,1,9017
7316,758,5.921875e-05,1,9000
8048,758,5.921875e-05,1,9006
10113,758,5.921875e-05,1,9042
9028,758,5.921875e-05,1,9059
6036,757,5.9140625e-05,1,9136
875,757,5.9140625e-05,1,9085
14052,757,5.9140625e-05,1,9091
13979,757,5.9140625e-05,1,9102
9062,757,5.9140625e-05,1,9109
2065,757,5.9140625e-05,1,9110
11819,757,5.9140625e-05,1,9124
15485,757,5.9140625e-05,1,9120
188,757,5.9140625e-05,1,9129
9318,757,5.9140625e-05,1,9126
4372,757,5.9140625e-05,1,9122
14320,757,5.9140625e-05,1,9096
11295,757,5.9140625e-05,1,9139
1958,757,5.9140625e-05,1,9116
15473,757,5.9140625e-05,1,9113
14753,757,5.9140625e-05,1,9082
12152,757,5.9140625e-05,1,9103
4335,757,5.9140625e-05,1,9093
458,757,5.9140625e-05,1,9138
2765,757,5.9140625e-05,1,9090
15557,757,5.9140625e-05,1,9114
4067,757,5.9140625e-05,1,9087
1337,757,5.9140625e-05,1,9095
10495,757,5.9140625e-05,1,9135
2801,757,5.9140625e-05,1,9100
6168,757,5.9140625e-05,1,9112
13176,757,5.9140625e-05,1,9123
364,757,5.9140625e-05,1,9125
15006,757,5.9140625e-05,1,9128
1266,757,5.9140625e-05,1,9133
11653,757,5.9140625e-05,1,9107
8289,757,5.9140625e-05,1,9117
15814,757,5.9140625e-05,1,9079
13217,757,5.9140625e-05,1,9131
150,757,5.9140625e-05,1,9078
13122,757,5.9140625e-05,1,9092
2575,757,5.9140625e-05,1,9121
15896,757,5.9140625e-05,1,9094
10408,757,5.9140625e-05,1,9089
1893,757,5.9140625e-05,1,9099
3143,757,5.9140625e-05,1,9098
3866,757,5.9140625e-05,1,9140
13,757,5.9140625e-05,1,9104
9852,757,5.9140625e-05,1,9084
6599,757,5.9140625e-05,1,9088
5265,757,5.9140625e-05,1,9077
14573,757,5.9140625e-05,1,9134
1003,757,5.9140625e-05,1,9083
14658,757,5.9140625e-05,1,9132
10075,757,5.9140625e-05,1,9119
1148,757,5.9140625e-05,1,9081
5717,757,5.9140625e-05,1,9101
7834,757,5.9140625e-05,1,9130
1651,757,5.9140625e-05,1,9086
8266,757,5.9140625e-05,1,9106
7111,757,5.9140625e-05,1,9111
2501,757,5.9140625e-05,1,9127
1153,757,5.9140625e-05,1,9137
12310,757,5.9140625e-05,1,9080
14761,757,5.9140625e-05,1,9108
16,757,5.9140625e-05,1,9115
6998,757,5.9140625e-05,1,9105
6098,757,5.9140625e-05,1,9097
16359,757,5.9140625e-05,1,9118
10356,756,5.90625e-05,1,9171
15610,756,5.90625e-05,1,9163
6424,756,5.90625e-05,1,9177
10565,756,5.90625e-05,1,9203
14809,756,5.90625e-05,1,9165
6234,756,5.90625e-05,1,9197
4837,756,5.90625e-05,1,9204
9941,756,5.90625e-05,1,9198
9982,756,5.90625e-05,1,9173
672,756,5.90625e-05,1,9174
14422,756,5.90625e-05,1,9158
11483,756,5.90625e-05,1,9149
12328,756,5.90625e-05,1,9157
8114,756,5.90625e-05,1,9155
932,756,5.90625e-05,1,9176
981,756,5.90625e-05,1,9178
12318,756,5.90625e-05,1,9153
2826,756,5.90625e-05,1,9188
14874,756,5.90625e-05,1,9167
14802,756,5.90625e-05,1,9193
14416,756,5.90625e-05,1,9145
8962,756,5.90625e-05,1,9170
6480,756,5.90625e-05,1,9154
8111,756,5.90625e-05,1,9189
5924,756,5.90625e-05,1,9146
5395,756,5.90625e-05,1,9194
14271,756,5.90625e-05,1,9200
4051,756,5.90625e-05,1,9168
9785,756,5.90625e-05,1,9190
2715,756,5.90625e-05,1,9161
14080,756,5.90625e-05,1,9148
522,756,5.90625e-05,1,9201
8357,756,5.90625e-05,1,9175
8747,756,5.90625e-05,1,9205
5106,756,5.90625e-05,1,9141
8493,756,5.90625e-05,1,9160
2675,756,5.90625e-05,1,9147
6366,756,5.90625e-05,1,9159
14921,756,5.90625e-05,1,9150
3307,756,5.90625e-05,1,9206
15796,756,5.90625e-05,1,9156
15830,756,5.90625e-05,1,9195
10671,756,5.90625e-05,1,9172
11932,756,5.90625e-05,1,9192
9473,756,5.90625e-05,1,9183
13322,756,5.90625e-05,1,9169
3888,756,5.90625e-05,1,9181
15715,756,5.90625e-05,1,9151
13434,756,5.90625e-05,1,9152
3687,756,5.90625e-05,1,9164
10643,756,5.90625e-05,1,9199
610,756,5.90625e-05,1,9143
8303,756,5.90625e-05,1,9185
2786,756,5.90625e-05,1,9191
1834,756,5.90625e-05,1,9182
4443,756,5.90625e-05,1,9184
13676,756,5.90625e-05,1,9187
15945,756,5.90625e-05,1,9180
13447,756,5.90625e-05,1,9166
12837,756,5.90625e-05,1,9186
6458,756,5.90625e-05,1,9207
13359,756,5.90625e-05,1,9144
4617,756,5.90625e-05,1,9179
13630,756,5.90625e-05,1,9202
8625,756,5.90625e-05,1,9196
10581,756,5.90625e-05,1,9142
3847,756,5.90625e-05,1,9162
3091,755,5.8984375e-05,1,9248
13861,755,5.8984375e-05,1,9235
13017,755,5.8984375e-05,1,9270
10838,755,5.8984375e-05,1,9222
5750,755,5.8984375e-05,1,9244
599,755,5.8984375e-05,1,9256
7458,755,5.8984375e-05,1,9284
42,755,5.8984375e-05,1,9250
14840,755,5.8984375e-05,1,9219
12879,755,5.8984375e-05,1,9241
7014,755,5.8984375e-05,1,9260
15644,755,5.8984375e-05,1,9257
12916,755,5.8984375e-05,1,9255
14075,755,5.8984375e-05,1,9246
12389,755,5.8984375e-05,1,9240
4455,755,5.8984375e-05,1,9208
16040,755,5.8984375e-05,1,9258
7600,755,5.8984375e-05,1,9279
438,755,5.8984375e-05,1,9229
8397,755,5.8984375e-05,1,9218
11327,755,5.8984375e-05,1,9238
3832,755,5.8984375e-05,1,9271
9965,755,5.8984375e-05,1,9252
2192,755,5.8984375e-05,1,9281
15777,755,5.8984375e-05,1,9249
13209,755,5.8984375e-05,1,9262
6337,755,5.8984375e-05,1,9263
520,755,5.8984375e-05,1,9282
14525,755,5.8984375e-05,1,9273
16295,755,5.8984375e-05,1,9283
15507,755,5.8984375e-05,1,9266
9351,755,5.8984375e-05,1,9209
10679,755,5.8984375e-05,1,9223
14896,755,5.8984375e-05,1,9228
15483,755,5.8984375e-05,1,9233
13590,755,5.8984375e-05,1,9276
9612,755,5.8984375e-05,1,9230
8537,755,5.8984375e-05,1,9268
15480,755,5.8984375e-05,1,9226
324,755,5.8984375e-05,1,9243
11904,755,5.8984375e-05,1,9213
12704,755,5.8984375e-05,1,9214
10054,755,5.8984375e-05,1,9272
9096,755,5.8984375e-05,1,9277
6378,755,5.8984375e-05,1,9220
16221,755,5.8984375e-05,1,9239
11937,755,5.8984375e-05,1,9215
15345,755,5.8984375e-05,1,9224
13490,755,5.8984375e-05,1,9265
1796,755,5.8984375e-05,1,9234
853,755,5.8984375e-05,1,9225
3759,755,5.8984375e-05,1,9217
15993,755,5.8984375e-05,1,9247
13639,755,5.8984375e-05,1,9254
10707,755,5.8984375e-05,1,9231
5616,755,5.8984375e-05,1,9274
4958,755,5.8984375e-05,1,9259
2202,755,5.8984375e-05,1,9275
15944,755,5.8984375e-05,1,9236
447,755,5.8984375e-05,1,9242
11505,755,5.8984375e-05,1,9251
14450,755,5.8984375e-05,1,9237
6485,755,5.8984375e-05,1,9253
2214,755,5.8984375e-05,1,9267
3405,755,5.8984375e-05,1,9212
1375,755,5.8984375e-05,1,9245
6876,755,5.8984375e-05,1,9221
7210,755,5.8984375e-05,1,9216
14875,755,5.8984375e-05,1,9285
15892,755,5.8984375e-05,1,9210
13130,755,5.8984375e-05,1,9278
6176,755,5.8984375e-05,1,9211
4700,755,5.8984375e-05,1,9227
11728,755,5.8984375e-05,1,9261
4209,755,5.8984375e-05,1,9264
16100,755,5.8984375e-05,1,9232
8041,755,5.8984375e-05,1,9280
4981,755,5.8984375e-05,1,9269
12566,754,5.890625e-05,1,9333
8363,754,5.890625e-05,1,9348
14889,754,5.890625e-05,1,9349
14253,754,5.890625e-05,1,9315
15707,754,5.890625e-05,1,9326
570,754,5.890625e-05,1,9304
10429,754,5.890625e-05,1,9298
5827,754,5.890625e-05,1,9334
14967,754,5.890625e-05,1,9322
6979,754,5.890625e-05,1,9313
12548,754,5.890625e-05,1,9335
12702,754,5.890625e-05,1,9308
1156,754,5.890625e-05,1,9309
1833,754,5.890625e-05,1,9314
6555,754,5.890625e-05,1,9330
9825,754,5.890625e-05,1,9290
8609,754,5.890625e-05,1,9324
3141,754,5.890625e-05,1,9307
15249,754,5.890625e-05,1,9320
12265,754,5.890625e-05,1,9347
12246,754,5.890625e-05,1,9336
1070,754,5.890625e-05,1,9306
12229,754,5.890625e-05,1,9317
2344,754,5.890625e-05,1,9312
11718,754,5.890625e-05,1,9332
5414,754,5.890625e-05,1,9346
12189,754,5.890625e-05,1,9323
13678,754,5.890625e-05,1,9297
8213,754,5.890625e-05,1,9318
81,754,5.890625e-05,1,9325
771,754,5.890625e-05,1,9340
11909,754,5.890625e-05,1,9351
14466,754,5.890625e-05,1,9337
7345,754,5.890625e-05,1,9343
10095,754,5.890625e-05,1,9345
2528,754,5.890625e-05,1,9350
11974,754,5.890625e-05,1,9338
2610,754,5.890625e-05,1,9327
3766,754,5.890625e-05,1,9300
2564,754,5.890625e-05,1,9331
15270,754,5.890625e-05,1,9311
880,754,5.890625e-05,1,9328
5497,754,5.890625e-05,1,9289
6753,754,5.890625e-05,1,9310
14622,754,5.890625e-05,1,9292
6075,754,5.890625e-05,1,9295
15565,754,5.890625e-05,1,9299
4252,754,5.890625e-05,1,9296
1936,754,5.890625e-05,1,9291
1043,754,5.890625e-05,1,9341
6225,754,5.890625e-05,1,9294
6674,754,5.890625e-05,1,9293
15635,754,5.890625e-05,1,9303
3084,754,5.890625e-05,1,9344
588,754,5.890625e-05,1,9287
5637,754,5.890625e-05,1,9302
9931,754,5.890625e-05,1,9329
16153,754,5.890625e-05,1,9321
1017,754,5.890625e-05,1,9305
14119,754,5.890625e-05,1,9342
7677,754,5.890625e-05,1,9288
9041,754,5.890625e-05,1,9319
10317,754,5.890625e-05,1,9286
1305,754,5.890625e-05,1,9316
14771,754,5.890625e-05,1,9301
12305,754,5.890625e-05,1,9339
9478,753,5.8828125e-05,1,9373
10868,753,5.8828125e-05,1,9420
198,753,5.8828125e-05,1,9398
16077,753,5.8828125e-05,1,9378
10292,753,5.8828125e-05,1,9409
10625,753,5.8828125e-05,1,9404
10121,753,5.8828125e-05,1,9395
5482,753,5.8828125e-05,1,9423
16358,753,5.8828125e-05,1,9401
10290,753,5.8828125e-05,1,9386
5894,753,5.8828125e-05,1,9355
10901,753,5.8828125e-05,1,9375
9972,753,5.8828125e-05,1,9376
5875,753,5.8828125e-05,1,9429
5626,753,5.8828125e-05,1,9422
10564,753,5.8828125e-05,1,9384
399,753,5.8828125e-05,1,9430
4934,753,5.8828125e-05,1,9361
10420,753,5.8828125e-05,1,9354
9998,753,5.8828125e-05,1,9393
7448,753,5.8828125e-05,1,9366
10583,753,5.8828125e-05,1,9388
10009,753,5.8828125e-05,1,9411
5870,753,5.8828125e-05,1,9428
15989,753,5.8828125e-05,1,9397
9714,753,5.8828125e-05,1,9418
5451,753,5.8828125e-05,1,9426
7755,753,5.8828125e-05,1,9436
1790,753,5.8828125e-05,1,9369
4804,753,5.8828125e-05,1,9381
11536,753,5.8828125e-05,1,9387
13260,753,5.8828125e-05,1,9374
2789,753,5.8828125e-05,1,9424
2942,753,5.8828125e-05,1,9371
12976,753,5.8828125e-05,1,9363
8732,753,5.8828125e-05,1,9390
12943,753,5.8828125e-05,1,9406
3109,753,5.8828125e-05,1,9389
12729,753,5.8828125e-05,1,9433
14992,753,5.8828125e-05,1,9434
6549,753,5.8828125e-05,1,9415
12460,753,5.8828125e-05,1,9362
7280,753,5.8828125e-05,1,9368
993,753,5.8828125e-05,1,9353
7982,753,5.8828125e-05,1,9400
15213,753,5.8828125e-05,1,9358
8973,753,5.8828125e-05,1,9352
12178,753,5.8828125e-05,1,9394
8987,753,5.8828125e-05,1,9356
12142,753,5.8828125e-05,1,9364
6446,753,5.8828125e-05,1,9380
7347,753,5.8828125e-05,1,9382
2577,753,5.8828125e-05,1,9399
13427,753,5.8828125e-05,1,9413
6785,753,5.8828125e-05,1,9408
13822,753,5.8828125e-05,1,9435
14306,753,5.8828125e-05,1,9414
1835,753,5.8828125e-05,1,9405
14326,753,5.8828125e-05,1,9432
1855,753,5.8828125e-05,1,9419
14170,753,5.8828125e-05,1,9391
14382,753,5.8828125e-05,1,9427
13989,753,5.8828125e-05,1,9360
13935,753,5.8828125e-05,1,9359
2177,753,5.8828125e-05,1,9370
8234,753,5.8828125e-05,1,9379
1534,753,5.8828125e-05,1,9417
2289,753,5.8828125e-05,1,9412
8228,753,5.8828125e-05,1,9377
1600,753,5.8828125e-05,1,9396
7082,753,5.8828125e-05,1,9383
8207,753,5.8828125e-05,1,9403
8203,753,5.8828125e-05,1,9402
8185,753,5.8828125e-05,1,9392
8180,753,5.8828125e-05,1,9407
8561,753,5.8828125e-05,1,9367
701,753,5.8828125e-05,1,9372
15253,753,5.8828125e-05,1,9425
4608,753,5.8828125e-05,1,9357
9264,753,5.8828125e-05,1,9421
4655,753,5.8828125e-05,1,9365
10999,753,5.8828125e-05,1,9431
9364,753,5.8828125e-05,1,9416
9277,753,5.8828125e-05,1,9410
15617,753,5.8828125e-05,1,9385
5330,752,5.875e-05,1,9490
8659,752,5.875e-05,1,9453
12919,752,5.875e-05,1,9479
9606,752,5.875e-05,1,9456
10194,752,5.875e-05,1,9492
13562,752,5.875e-05,1,9474
8135,752,5.875e-05,1,9481
1077,752,5.875e-05,1,9455
6545,752,5.875e-05,1,9471
9935,752,5.875e-05,1,9463
3025,752,5.875e-05,1,9443
6887,752,5.875e-05,1,9466
7936,752,5.875e-05,1,9437
2472,752,5.875e-05,1,9441
13911,752,5.875e-05,1,9473
12119,752,5.875e-05,1,9472
2213,752,5.875e-05,1,9483
16002,752,5.875e-05,1,9465
15196,752,5.875e-05,1,9489
10509,752,5.875e-05,1,9458
13592,752,5.875e-05,1,9451
3492,752,5.875e-05,1,9450
16024,752,5.875e-05,1,9462
8258,752,5.875e-05,1,9446
3705,752,5.875e-05,1,9470
7272,752,5.875e-05,1,9478
11430,752,5.875e-05,1,9440
12138,752,5.875e-05,1,9493
14042,752,5.875e-05,1,9460
3723,752,5.875e-05,1,9469
15990,752,5.875e-05,1,9454
10597,752,5.875e-05,1,9494
5716,752,5.875e-05,1,9448
12329,752,5.875e-05,1,9467
5061,752,5.875e-05,1,9444
5009,752,5.875e-05,1,9468
2522,752,5.875e-05,1,9482
4302,752,5.875e-05,1,9491
7110,752,5.875e-05,1,9464
3169,752,5.875e-05,1,9459
4964,752,5.875e-05,1,9475
12727,752,5.875e-05,1,9447
8592,752,5.875e-05,1,9488
15686,752,5.875e-05,1,9484
16096,752,5.875e-05,1,9452
11716,752,5.875e-05,1,9486
16216,752,5.875e-05,1,9457
4828,752,5.875e-05,1,9477
15753,752,5.875e-05,1,9487
11678,752,5.875e-05,1,9445
6224,752,5.875e-05,1,9438
7010,752,5.875e-05,1,9476
6962,752,5.875e-05,1,9461
11776,752,5.875e-05,1,9480
10680,752,5.875e-05,1,9439
8628,752,5.875e-05,1,9449
4332,752,5.875e-05,1,9485
12598,752,5.875e-05,1,9442
2955,751,5.8671875e-05,1,9533
10882,751,5.8671875e-05,1,9503
10770,751,5.8671875e-05,1,9546
4836,751,5.8671875e-05,1,9500
10485,751,5.8671875e-05,1,9520
2433,751,5.8671875e-05,1,9518
14845,751,5.8671875e-05,1,9509
4898,751,5.8671875e-05,1,9540
3334,751,5.8671875e-05,1,9521
8453,751,5.8671875e-05,1,9507
5198,751,5.8671875e-05,1,9512
12896,751,5.8671875e-05,1,9502
4507,751,5.8671875e-05,1,9510
12720,751,5.8671875e-05,1,9498
5513,751,5.8671875e-05,1,9506
1257,751,5.8671875e-05,1,9524
12698,751,5.8671875e-05,1,9497
4794,751,5.8671875e-05,1,9514
10411,751,5.8671875e-05,1,9545
8907,751,5.8671875e-05,1,9539
1606,751,5.8671875e-05,1,9534
2257,751,5.8671875e-05,1,9508
9340,751,5.8671875e-05,1,9513
3364,751,5.8671875e-05,1,9535
5213,751,5.8671875e-05,1,9515
15247,751,5.8671875e-05,1,9548
11533,751,5.8671875e-05,1,9528
6330,751,5.8671875e-05,1,9527
5907,751,5.8671875e-05,1,9525
1718,751,5.8671875e-05,1,9541
1929,751,5.8671875e-05,1,9501
10146,751,5.8671875e-05,1,9516
9921,751,5.8671875e-05,1,9531
11460,751,5.8671875e-05,1,9505
12061,751,5.8671875e-05,1,9526
7946,751,5.8671875e-05,1,9522
12081,751,5.8671875e-05,1,9537
3739,751,5.8671875e-05,1,9530
15568,751,5.8671875e-05,1,9499
11797,751,5.8671875e-05,1,9532
1502,751,5.8671875e-05,1,9517
14394,751,5.8671875e-05,1,9542
15677,751,5.8671875e-05,1,9495
8693,751,5.8671875e-05,1,9536
13041,751,5.8671875e-05,1,9523
6908,751,5.8671875e-05,1,9529
608,751,5.8671875e-05,1,9544
666,751,5.8671875e-05,1,9538
7300,751,5.8671875e-05,1,9519
8402,751,5.8671875e-05,1,9511
4965,751,5.8671875e-05,1,9543
13105,751,5.8671875e-05,1,9496
2027,751,5.8671875e-05,1,9547
14677,751,5.8671875e-05,1,9504
1495,750,5.859375e-05,1,9580
444,750,5.859375e-05,1,9591
12846,750,5.859375e-05,1,9592
15701,750,5.859375e-05,1,9611
6790,750,5.859375e-05,1,9594
13393,750,5.859375e-05,1,9602
14507,750,5.859375e-05,1,9589
13671,750,5.859375e-05,1,9578
8151,750,5.859375e-05,1,9587
13675,750,5.859375e-05,1,9586
11240,750,5.859375e-05,1,9603
14787,750,5.859375e-05,1,9620
16145,750,5.859375e-05,1,9604
14562,750,5.859375e-05,1,9582
16286,750,5.859375e-05,1,9583
2799,750,5.859375e-05,1,9569
1387,750,5.859375e-05,1,9590
8550,750,5.859375e-05,1,9549
13581,750,5.859375e-05,1,9572
7815,750,5.859375e-05,1,9617
13289,750,5.859375e-05,1,9574
12897,750,5.859375e-05,1,9576
1445,750,5.859375e-05,1,9607
13340,750,5.859375e-05,1,9560
6730,750,5.859375e-05,1,9561
4509,750,5.859375e-05,1,9615
12076,750,5.859375e-05,1,9554
781,750,5.859375e-05,1,9563
8262,750,5.859375e-05,1,9564
5961,750,5.859375e-05,1,9600
6425,750,5.859375e-05,1,9567
12073,750,5.859375e-05,1,9550
884,750,5.859375e-05,1,9601
9479,750,5.859375e-05,1,9597
3795,750,5.859375e-05,1,9562
3803,750,5.859375e-05,1,9551
6406,750,5.859375e-05,1,9552
8362,750,5.859375e-05,1,9571
838,750,5.859375e-05,1,9575
14345,750,5.859375e-05,1,9556
7881,750,5.859375e-05,1,9598
9015,750,5.859375e-05,1,9581
7867,750,5.859375e-05,1,9610
14341,750,5.859375e-05,1,9558
1731,750,5.859375e-05,1,9585
10965,750,5.859375e-05,1,9621
15566,750,5.859375e-05,1,9568
15577,750,5.859375e-05,1,9566
1828,750,5.859375e-05,1,9553
7614,750,5.859375e-05,1,9599
9758,750,5.859375e-05,1,9573
1817,750,5.859375e-05,1,9609
4305,750,5.859375e-05,1,9612
11466,750,5.859375e-05,1,9618
6923,750,5.859375e-05,1,9619
13498,750,5.859375e-05,1,9557
10609,750,5.859375e-05,1,9608
1080,750,5.859375e-05,1,9616
8001,750,5.859375e-05,1,9613
13946,750,5.859375e-05,1,9577
13966,750,5.859375e-05,1,9593
16337,750,5.859375e-05,1,9595
12350,750,5.859375e-05,1,9622
2175,750,5.859375e-05,1,9584
8884,750,5.859375e-05,1,9579
7985,750,5.859375e-05,1,9570
3556,750,5.859375e-05,1,9588
12559,750,5.859375e-05,1,9605
12592,750,5.859375e-05,1,9606
12624,750,5.859375e-05,1,9614
4373,750,5.859375e-05,1,9596
3704,750,5.859375e-05,1,9555
1204,750,5.859375e-05,1,9559
15119,750,5.859375e-05,1,9565
11024,749,5.8515625e-05,1,9644
6985,749,5.8515625e-05,1,9646
16240,749,5.8515625e-05,1,9649
8235,749,5.8515625e-05,1,9669
15702,749,5.8515625e-05,1,9655
7629,749,5.8515625e-05,1,9687
2017,749,5.8515625e-05,1,9640
14148,749,5.8515625e-05,1,9660
13541,749,5.8515625e-05,1,9642
6798,749,5.8515625e-05,1,9676
11111,749,5.8515625e-05,1,9643
9656,749,5.8515625e-05,1,9683
2069,749,5.8515625e-05,1,9673
1567,749,5.8515625e-05,1,9623
6912,749,5.8515625e-05,1,9630
2479,749,5.8515625e-05,1,9667
1677,749,5.8515625e-05,1,9664
14040,749,5.8515625e-05,1,9686
1616,749,5.8515625e-05,1,9631
12690,749,5.8515625e-05,1,9624
6776,749,5.8515625e-05,1,9656
11756,749,5.8515625e-05,1,9647
1319,749,5.8515625e-05,1,9672
15534,749,5.8515625e-05,1,9657
3700,749,5.8515625e-05,1,9629
5342,749,5.8515625e-05,1,9685
8776,749,5.8515625e-05,1,9681
594,749,5.8515625e-05,1,9682
3279,749,5.8515625e-05,1,9651
788,749,5.8515625e-05,1,9632
3298,749,5.8515625e-05,1,9645
4463,749,5.8515625e-05,1,9626
12043,749,5.8515625e-05,1,9652
11192,749,5.8515625e-05,1,9637
12451,749,5.8515625e-05,1,9661
10620,749,5.8515625e-05,1,9677
11449,749,5.8515625e-05,1,9671
605,749,5.8515625e-05,1,9636
12359,749,5.8515625e-05,1,9665
8951,749,5.8515625e-05,1,9688
10586,749,5.8515625e-05,1,9670
7515,749,5.8515625e-05,1,9633
3707,749,5.8515625e-05,1,9654
4377,749,5.8515625e-05,1,9635
12195,749,5.8515625e-05,1,9663
2939,749,5.8515625e-05,1,9628
9577,749,5.8515625e-05,1,9689
7167,749,5.8515625e-05,1,9639
15561,749,5.8515625e-05,1,9679
8600,749,5.8515625e-05,1,9627
1474,749,5.8515625e-05,1,9653
9434,749,5.8515625e-05,1,9658
5906,749,5.8515625e-05,1,9668
14666,749,5.8515625e-05,1,9648
4286,749,5.8515625e-05,1,9666
2647,749,5.8515625e-05,1,9625
13324,749,5.8515625e-05,1,9641
9614,749,5.8515625e-05,1,9674
11534,749,5.8515625e-05,1,9684
11392,749,5.8515625e-05,1,9675
11234,749,5.8515625e-05,1,9634
8711,749,5.8515625e-05,1,9678
11743,749,5.8515625e-05,1,9650
702,749,5.8515625e-05,1,9662
10249,749,5.8515625e-05,1,9659
1386,749,5.8515625e-05,1,9680
2830,749,5.8515625e-05,1,9638
10962,748,5.84375e-05,1,9709
15228,748,5.84375e-05,1,9733
1811,748,5.84375e-05,1,9727
14192,748,5.84375e-05,1,9743
12136,748,5.84375e-05,1,9734
11532,748,5.84375e-05,1,9728
786,748,5.84375e-05,1,9720
380,748,5.84375e-05,1,9714
15807,748,5.84375e-05,1,9706
12099,748,5.84375e-05,1,9736
4064,748,5.84375e-05,1,9717
11818,748,5.84375e-05,1,9697
15342,748,5.84375e-05,1,9749
5746,748,5.84375e-05,1,9696
14363,748,5.84375e-05,1,9708
14143,748,5.84375e-05,1,9718
15359,748,5.84375e-05,1,9715
15367,748,5.84375e-05,1,9732
15346,748,5.84375e-05,1,9735
2174,748,5.84375e-05,1,9726
16350,748,5.84375e-05,1,9710
10167,748,5.84375e-05,1,9750
4649,748,5.84375e-05,1,9722
11089,748,5.84375e-05,1,9753
13595,748,5.84375e-05,1,9724
14763,748,5.84375e-05,1,9730
2782,748,5.84375e-05,1,9695
2717,748,5.84375e-05,1,9705
2486,748,5.84375e-05,1,9721
12863,748,5.84375e-05,1,9740
16250,748,5.84375e-05,1,9691
11137,748,5.84375e-05,1,9737
2628,748,5.84375e-05,1,9748
13527,748,5.84375e-05,1,9693
14594,748,5.84375e-05,1,9702
5534,748,5.84375e-05,1,9742
12900,748,5.84375e-05,1,9692
3297,748,5.84375e-05,1,9741
15784,748,5.84375e-05,1,9694
265,748,5.84375e-05,1,9699
11315,748,5.84375e-05,1,9723
1668,748,5.84375e-05,1,9746
15161,748,5.84375e-05,1,9744
3461,748,5.84375e-05,1,9712
5214,748,5.84375e-05,1,9731
1057,748,5.84375e-05,1,9739
1134,748,5.84375e-05,1,9690
13796,748,5.84375e-05,1,9713
13850,748,5.84375e-05,1,9711
3335,748,5.84375e-05,1,9700
5258,748,5.84375e-05,1,9729
13836,748,5.84375e-05,1,9704
11026,748,5.84375e-05,1,9701
13813,748,5.84375e-05,1,9698
4937,748,5.84375e-05,1,9747
3824,748,5.84375e-05,1,9745
8674,748,5.84375e-05,1,9725
7835,748,5.84375e-05,1,9703
6889,748,5.84375e-05,1,9754
8572,748,5.84375e-05,1,9738
6244,748,5.84375e-05,1,9707
7751,748,5.84375e-05,1,9716
5999,748,5.84375e-05,1,9719
6977,748,5.84375e-05,1,9751
8705,748,5.84375e-05,1,9752
5831,747,5.8359375e-05,1,9809
13306,747,5.8359375e-05,1,9764
9819,747,5.8359375e-05,1,9756
5412,747,5.8359375e-05,1,9757
12611,747,5.8359375e-05,1,9772
1309,747,5.8359375e-05,1,9792
2199,747,5.8359375e-05,1,9794
7286,747,5.8359375e-05,1,9773
3459,747,5.8359375e-05,1,9796
8839,747,5.8359375e-05,1,9787
4748,747,5.8359375e-05,1,9786
1654,747,5.8359375e-05,1,9775
12603,747,5.8359375e-05,1,9820
6781,747,5.8359375e-05,1,9761
8243,747,5.8359375e-05,1,9802
7305,747,5.8359375e-05,1,9781
4353,747,5.8359375e-05,1,9783
3926,747,5.8359375e-05,1,9759
9234,747,5.8359375e-05,1,9779
2373,747,5.8359375e-05,1,9803
13755,747,5.8359375e-05,1,9798
13215,747,5.8359375e-05,1,9767
2521,747,5.8359375e-05,1,9799
10448,747,5.8359375e-05,1,9810
1012,747,5.8359375e-05,1,9768
7903,747,5.8359375e-05,1,9770
