model,sample_id,level,sigma,token_flip_frac
vqgan,n01592084/ILSVRC2012_val_00046422,mid,0.2,0.90625
vqgan,n01592084/ILSVRC2012_val_00046422,high,0.5,0.984375
vqgan,n01601694/ILSVRC2012_val_00008510,low,0.1,0.73828125
vqgan,n01601694/ILSVRC2012_val_00008510,mid,0.2,0.86328125
vqgan,n01601694/ILSVRC2012_val_00008510,high,0.5,0.98828125
vqgan,n01601694/ILSVRC2012_val_00011519,low,0.1,0.625
vqgan,n01601694/ILSVRC2012_val_00011519,mid,0.2,0.828125
vqgan,n01601694/ILSVRC2012_val_00011519,high,0.5,0.95703125
vqgan,n01601694/ILSVRC2012_val_00016909,low,0.1,0.8671875
vqgan,n01601694/ILSVRC2012_val_00016909,mid,0.2,0.94140625
vqgan,n01601694/ILSVRC2012_val_00016909,high,0.5,1.0
vqgan,n01601694/ILSVRC2012_val_00025214,low,0.1,0.796875
vqgan,n01601694/ILSVRC2012_val_00025214,mid,0.2,0.8984375
vqgan,n01601694/ILSVRC2012_val_00025214,high,0.5,0.97265625
vqgan,n01601694/ILSVRC2012_val_00033770,low,0.1,0.73046875
vqgan,n01601694/ILSVRC2012_val_00033770,mid,0.2,0.8984375
vqgan,n01601694/ILSVRC2012_val_00033770,high,0.5,0.98046875
vqgan,n01601694/ILSVRC2012_val_00045581,low,0.1,0.6328125
vqgan,n01601694/ILSVRC2012_val_00045581,mid,0.2,0.87109375
vqgan,n01601694/ILSVRC2012_val_00045581,high,0.5,0.96484375
vqgan,n01608432/ILSVRC2012_val_00000073,low,0.1,0.87109375
vqgan,n01608432/ILSVRC2012_val_00000073,mid,0.2,0.96875
vqgan,n01608432/ILSVRC2012_val_00000073,high,0.5,0.99609375
vqgan,n01608432/ILSVRC2012_val_00013166,low,0.1,0.9140625
vqgan,n01608432/ILSVRC2012_val_00013166,mid,0.2,0.9609375
vqgan,n01608432/ILSVRC2012_val_00013166,high,0.5,0.9921875
vqgan,n01608432/ILSVRC2012_val_00021056,low,0.1,0.89453125
vqgan,n01608432/ILSVRC2012_val_00021056,mid,0.2,0.9609375
vqgan,n01608432/ILSVRC2012_val_00021056,high,0.5,0.984375
vqgan,n01608432/ILSVRC2012_val_00030094,low,0.1,0.83203125
vqgan,n01608432/ILSVRC2012_val_00030094,mid,0.2,0.9140625
vqgan,n01608432/ILSVRC2012_val_00030094,high,0.5,0.98828125
vqgan,n01608432/ILSVRC2012_val_00036356,low,0.1,0.859375
vqgan,n01608432/ILSVRC2012_val_00036356,mid,0.2,0.93359375
vqgan,n01608432/ILSVRC2012_val_00036356,high,0.5,0.99609375
vqgan,n01608432/ILSVRC2012_val_00046308,low,0.1,0.93359375
vqgan,n01608432/ILSVRC2012_val_00046308,mid,0.2,0.9609375
vqgan,n01608432/ILSVRC2012_val_00046308,high,0.5,0.9921875
vqgan,n01614925/ILSVRC2012_val_00000128,low,0.1,0.8671875
vqgan,n01614925/ILSVRC2012_val_00000128,mid,0.2,0.9453125
vqgan,n01614925/ILSVRC2012_val_00000128,high,0.5,0.98046875
vqgan,n01614925/ILSVRC2012_val_00010889,low,0.1,0.7734375
vqgan,n01614925/ILSVRC2012_val_00010889,mid,0.2,0.87890625
vqgan,n01614925/ILSVRC2012_val_00010889,high,0.5,0.98828125
vqgan,n01614925/ILSVRC2012_val_00020052,low,0.1,0.68359375
vqgan,n01614925/ILSVRC2012_val_00020052,mid,0.2,0.8671875
vqgan,n01614925/ILSVRC2012_val_00020052,high,0.5,0.96484375
vqgan,n01614925/ILSVRC2012_val_00027196,low,0.1,0.92578125
vqgan,n01614925/ILSVRC2012_val_00027196,mid,0.2,0.95703125
vqgan,n01614925/ILSVRC2012_val_00027196,high,0.5,0.99609375
vqgan,n01614925/ILSVRC2012_val_00039605,low,0.1,0.828125
vqgan,n01614925/ILSVRC2012_val_00039605,mid,0.2,0.9375
vqgan,n01614925/ILSVRC2012_val_00039605,high,0.5,0.98828125
vqgan,n01614925/ILSVRC2012_val_00044921,low,0.1,0.91796875
vqgan,n01614925/ILSVRC2012_val_00044921,mid,0.2,0.96875
vqgan,n01614925/ILSVRC2012_val_00044921,high,0.5,0.9921875
vqgan,n01616318/ILSVRC2012_val_00000025,low,0.1,0.609375
vqgan,n01616318/ILSVRC2012_val_00000025,mid,0.2,0.8828125
vqgan,n01616318/ILSVRC2012_val_00000025,high,0.5,0.98046875
vqgan,n01616318/ILSVRC2012_val_00002387,low,0.1,0.7734375
vqgan,n01616318/ILSVRC2012_val_00002387,mid,0.2,0.91015625
vqgan,n01616318/ILSVRC2012_val_00002387,high,0.5,0.98046875
vqgan,n01616318/ILSVRC2012_val_00015769,low,0.1,0.8828125
vqgan,n01616318/ILSVRC2012_val_00015769,mid,0.2,0.95703125
vqgan,n01616318/ILSVRC2012_val_00015769,high,0.5,0.99609375
vqgan,n01616318/ILSVRC2012_val_00026604,low,0.1,0.77734375
vqgan,n01616318/ILSVRC2012_val_00026604,mid,0.2,0.84765625
vqgan,n01616318/ILSVRC2012_val_00026604,high,0.5,0.9765625
vqgan,n01616318/ILSVRC2012_val_00032832,low,0.1,0.7890625
vqgan,n01616318/ILSVRC2012_val_00032832,mid,0.2,0.89453125
vqgan,n01616318/ILSVRC2012_val_00032832,high,0.5,0.98046875
vqgan,n01616318/ILSVRC2012_val_00040205,low,0.1,0.7578125
vqgan,n01616318/ILSVRC2012_val_00040205,mid,0.2,0.91796875
vqgan,n01616318/ILSVRC2012_val_00040205,high,0.5,0.96875
vqgan,n01616318/ILSVRC2012_val_00047350,low,0.1,0.890625
vqgan,n01616318/ILSVRC2012_val_00047350,mid,0.2,0.9609375
vqgan,n01616318/ILSVRC2012_val_00047350,high,0.5,0.98046875
vqgan,n01622779/ILSVRC2012_val_00004859,low,0.1,0.72265625
vqgan,n01622779/ILSVRC2012_val_00004859,mid,0.2,0.84375
vqgan,n01622779/ILSVRC2012_val_00004859,high,0.5,0.98046875
vqgan,n01622779/ILSVRC2012_val_00009842,low,0.1,0.7734375
vqgan,n01622779/ILSVRC2012_val_00009842,mid,0.2,0.89453125
vqgan,n01622779/ILSVRC2012_val_00009842,high,0.5,0.9765625
vqgan,n01622779/ILSVRC2012_val_00018660,low,0.1,0.45703125
vqgan,n01622779/ILSVRC2012_val_00018660,mid,0.2,0.703125
vqgan,n01622779/ILSVRC2012_val_00018660,high,0.5,0.93359375
vqgan,n01622779/ILSVRC2012_val_00025913,low,0.1,0.7265625
vqgan,n01622779/ILSVRC2012_val_00025913,mid,0.2,0.875
vqgan,n01622779/ILSVRC2012_val_00025913,high,0.5,0.9765625
vqgan,n01622779/ILSVRC2012_val_00032875,low,0.1,0.703125
vqgan,n01622779/ILSVRC2012_val_00032875,mid,0.2,0.92578125
vqgan,n01622779/ILSVRC2012_val_00032875,high,0.5,0.98046875
vqgan,n01622779/ILSVRC2012_val_00043466,low,0.1,0.76953125
vqgan,n01622779/ILSVRC2012_val_00043466,mid,0.2,0.91796875
vqgan,n01622779/ILSVRC2012_val_00043466,high,0.5,0.98828125
vqgan,n01629819/ILSVRC2012_val_00001667,low,0.1,0.8359375
vqgan,n01629819/ILSVRC2012_val_00001667,mid,0.2,0.96484375
vqgan,n01629819/ILSVRC2012_val_00001667,high,0.5,0.97265625
vqgan,n01629819/ILSVRC2012_val_00009938,low,0.1,0.8828125
vqgan,n01629819/ILSVRC2012_val_00009938,mid,0.2,0.97265625
vqgan,n01629819/ILSVRC2012_val_00009938,high,0.5,0.9921875
vqgan,n01629819/ILSVRC2012_val_00014076,low,0.1,0.609375
vqgan,n01629819/ILSVRC2012_val_00014076,mid,0.2,0.83984375
vqgan,n01629819/ILSVRC2012_val_00014076,high,0.5,0.96484375
vqgan,n01629819/ILSVRC2012_val_00028323,low,0.1,0.72265625
vqgan,n01629819/ILSVRC2012_val_00028323,mid,0.2,0.8671875
vqgan,n01629819/ILSVRC2012_val_00028323,high,0.5,0.96875
vqgan,n01629819/ILSVRC2012_val_00039753,low,0.1,0.5859375
vqgan,n01629819/ILSVRC2012_val_00039753,mid,0.2,0.7890625
vqgan,n01629819/ILSVRC2012_val_00039753,high,0.5,0.94140625
vqgan,n01629819/ILSVRC2012_val_00046985,low,0.1,0.75
vqgan,n01629819/ILSVRC2012_val_00046985,mid,0.2,0.91015625
vqgan,n01629819/ILSVRC2012_val_00046985,high,0.5,0.98046875
vqgan,n01630670/ILSVRC2012_val_00000498,low,0.1,0.83984375
vqgan,n01630670/ILSVRC2012_val_00000498,mid,0.2,0.9296875
vqgan,n01630670/ILSVRC2012_val_00000498,high,0.5,0.98828125
vqgan,n01630670/ILSVRC2012_val_00007528,low,0.1,0.83984375
vqgan,n01630670/ILSVRC2012_val_00007528,mid,0.2,0.9609375
vqgan,n01630670/ILSVRC2012_val_00007528,high,0.5,0.9921875
vqgan,n01630670/ILSVRC2012_val_00016183,low,0.1,0.765625
vqgan,n01630670/ILSVRC2012_val_00016183,mid,0.2,0.90625
vqgan,n01630670/ILSVRC2012_val_00016183,high,0.5,0.98828125
vqgan,n01630670/ILSVRC2012_val_00019780,low,0.1,0.8359375
vqgan,n01630670/ILSVRC2012_val_00019780,mid,0.2,0.94921875
vqgan,n01630670/ILSVRC2012_val_00019780,high,0.5,0.99609375
vqgan,n01630670/ILSVRC2012_val_00027269,low,0.1,0.859375
vqgan,n01630670/ILSVRC2012_val_00027269,mid,0.2,0.953125
vqgan,n01630670/ILSVRC2012_val_00027269,high,0.5,0.9921875
vqgan,n01630670/ILSVRC2012_val_00038449,low,0.1,0.61328125
vqgan,n01630670/ILSVRC2012_val_00038449,mid,0.2,0.84765625
vqgan,n01630670/ILSVRC2012_val_00038449,high,0.5,0.953125
vqgan,n01630670/ILSVRC2012_val_00047713,low,0.1,0.859375
vqgan,n01630670/ILSVRC2012_val_00047713,mid,0.2,0.953125
vqgan,n01630670/ILSVRC2012_val_00047713,high,0.5,0.99609375
vqgan,n01631663/ILSVRC2012_val_00006149,low,0.1,0.7578125
vqgan,n01631663/ILSVRC2012_val_00006149,mid,0.2,0.89453125
vqgan,n01631663/ILSVRC2012_val_00006149,high,0.5,0.96484375
vqgan,n01631663/ILSVRC2012_val_00011688,low,0.1,0.89453125
vqgan,n01631663/ILSVRC2012_val_00011688,mid,0.2,0.97265625
vqgan,n01631663/ILSVRC2012_val_00011688,high,0.5,0.9921875
vqgan,n01631663/ILSVRC2012_val_00019116,low,0.1,0.48046875
vqgan,n01631663/ILSVRC2012_val_00019116,mid,0.2,0.7421875
vqgan,n01631663/ILSVRC2012_val_00019116,high,0.5,0.921875
vqgan,n01631663/ILSVRC2012_val_00032323,low,0.1,0.8984375
vqgan,n01631663/ILSVRC2012_val_00032323,mid,0.2,0.96875
vqgan,n01631663/ILSVRC2012_val_00032323,high,0.5,0.99609375
vqgan,n01631663/ILSVRC2012_val_00037037,low,0.1,0.73828125
vqgan,n01631663/ILSVRC2012_val_00037037,mid,0.2,0.91796875
vqgan,n01631663/ILSVRC2012_val_00037037,high,0.5,0.984375
vqgan,n01631663/ILSVRC2012_val_00044852,low,0.1,0.890625
vqgan,n01631663/ILSVRC2012_val_00044852,mid,0.2,0.9765625
vqgan,n01631663/ILSVRC2012_val_00044852,high,0.5,0.98828125
vqgan,n01632458/ILSVRC2012_val_00009779,low,0.1,0.8828125
vqgan,n01632458/ILSVRC2012_val_00009779,mid,0.2,0.92578125
vqgan,n01632458/ILSVRC2012_val_00009779,high,0.5,0.984375
vqgan,n01632458/ILSVRC2012_val_00016537,low,0.1,0.60546875
vqgan,n01632458/ILSVRC2012_val_00016537,mid,0.2,0.7890625
vqgan,n01632458/ILSVRC2012_val_00016537,high,0.5,0.96484375
vqgan,n01632458/ILSVRC2012_val_00024164,low,0.1,0.76171875
vqgan,n01632458/ILSVRC2012_val_00024164,mid,0.2,0.87890625
vqgan,n01632458/ILSVRC2012_val_00024164,high,0.5,0.9609375
vqgan,n01632458/ILSVRC2012_val_00029491,low,0.1,0.40234375
vqgan,n01632458/ILSVRC2012_val_00029491,mid,0.2,0.7265625
vqgan,n01632458/ILSVRC2012_val_00029491,high,0.5,0.96484375
vqgan,n01632458/ILSVRC2012_val_00031521,low,0.1,0.76171875
vqgan,n01632458/ILSVRC2012_val_00031521,mid,0.2,0.92578125
vqgan,n01632458/ILSVRC2012_val_00031521,high,0.5,0.98828125
vqgan,n01632458/ILSVRC2012_val_00039933,low,0.1,0.86328125
vqgan,n01632458/ILSVRC2012_val_00039933,mid,0.2,0.91796875
vqgan,n01632458/ILSVRC2012_val_00039933,high,0.5,0.9765625
vqgan,n01632777/ILSVRC2012_val_00001138,low,0.1,0.92578125
vqgan,n01632777/ILSVRC2012_val_00001138,mid,0.2,0.95703125
vqgan,n01632777/ILSVRC2012_val_00001138,high,0.5,0.9921875
vqgan,n01632777/ILSVRC2012_val_00008686,low,0.1,0.78515625
vqgan,n01632777/ILSVRC2012_val_00008686,mid,0.2,0.9296875
vqgan,n01632777/ILSVRC2012_val_00008686,high,0.5,0.9921875
vqgan,n01632777/ILSVRC2012_val_00017372,low,0.1,0.94140625
vqgan,n01632777/ILSVRC2012_val_00017372,mid,0.2,0.9609375
vqgan,n01632777/ILSVRC2012_val_00017372,high,0.5,0.99609375
vqgan,n01632777/ILSVRC2012_val_00027929,low,0.1,0.86328125
vqgan,n01632777/ILSVRC2012_val_00027929,mid,0.2,0.91796875
vqgan,n01632777/ILSVRC2012_val_00027929,high,0.5,0.9921875
vqgan,n01632777/ILSVRC2012_val_00035654,low,0.1,0.8046875
vqgan,n01632777/ILSVRC2012_val_00035654,mid,0.2,0.92578125
vqgan,n01632777/ILSVRC2012_val_00035654,high,0.5,0.984375
vqgan,n01632777/ILSVRC2012_val_00041298,low,0.1,0.8359375
vqgan,n01632777/ILSVRC2012_val_00041298,mid,0.2,0.9296875
vqgan,n01632777/ILSVRC2012_val_00041298,high,0.5,0.9921875
vqgan,n01632777/ILSVRC2012_val_00048148,low,0.1,0.90234375
vqgan,n01632777/ILSVRC2012_val_00048148,mid,0.2,0.984375
vqgan,n01632777/ILSVRC2012_val_00048148,high,0.5,0.9921875
vqgan,n01641577/ILSVRC2012_val_00012151,low,0.1,0.67578125
vqgan,n01641577/ILSVRC2012_val_00012151,mid,0.2,0.8203125
vqgan,n01641577/ILSVRC2012_val_00012151,high,0.5,0.984375
vqgan,n01641577/ILSVRC2012_val_00018160,low,0.1,0.75
vqgan,n01641577/ILSVRC2012_val_00018160,mid,0.2,0.875
vqgan,n01641577/ILSVRC2012_val_00018160,high,0.5,0.98046875
vqgan,n01641577/ILSVRC2012_val_00021611,low,0.1,0.546875
vqgan,n01641577/ILSVRC2012_val_00021611,mid,0.2,0.80859375
vqgan,n01641577/ILSVRC2012_val_00021611,high,0.5,0.96484375
vqgan,n01641577/ILSVRC2012_val_00029727,low,0.1,0.703125
vqgan,n01641577/ILSVRC2012_val_00029727,mid,0.2,0.875
vqgan,n01641577/ILSVRC2012_val_00029727,high,0.5,0.96875
vqgan,n01641577/ILSVRC2012_val_00032916,low,0.1,0.8671875
vqgan,n01641577/ILSVRC2012_val_00032916,mid,0.2,0.9375
vqgan,n01641577/ILSVRC2012_val_00032916,high,0.5,0.984375
vqgan,n01644373/ILSVRC2012_val_00001739,low,0.1,0.81640625
vqgan,n01644373/ILSVRC2012_val_00001739,mid,0.2,0.93359375
vqgan,n01644373/ILSVRC2012_val_00001739,high,0.5,0.9765625
vqgan,n01644373/ILSVRC2012_val_00007574,low,0.1,0.77734375
vqgan,n01644373/ILSVRC2012_val_00007574,mid,0.2,0.90234375
vqgan,n01644373/ILSVRC2012_val_00007574,high,0.5,0.984375
vqgan,n01644373/ILSVRC2012_val_00017138,low,0.1,0.89453125
vqgan,n01644373/ILSVRC2012_val_00017138,mid,0.2,0.96875
vqgan,n01644373/ILSVRC2012_val_00017138,high,0.5,0.9921875
vqgan,n01644373/ILSVRC2012_val_00025717,low,0.1,0.625
vqgan,n01644373/ILSVRC2012_val_00025717,mid,0.2,0.80078125
vqgan,n01644373/ILSVRC2012_val_00025717,high,0.5,0.95703125
vqgan,n01644373/ILSVRC2012_val_00032104,low,0.1,0.7734375
vqgan,n01644373/ILSVRC2012_val_00032104,mid,0.2,0.8984375
vqgan,n01644373/ILSVRC2012_val_00032104,high,0.5,0.984375
vqgan,n01644373/ILSVRC2012_val_00036850,low,0.1,0.75
vqgan,n01644373/ILSVRC2012_val_00036850,mid,0.2,0.89453125
vqgan,n01644373/ILSVRC2012_val_00036850,high,0.5,0.98046875
vqgan,n01644373/ILSVRC2012_val_00048482,low,0.1,0.875
vqgan,n01644373/ILSVRC2012_val_00048482,mid,0.2,0.89453125
vqgan,n01644373/ILSVRC2012_val_00048482,high,0.5,0.98046875
vqgan,n01644900/ILSVRC2012_val_00006830,low,0.1,0.6328125
vqgan,n01644900/ILSVRC2012_val_00006830,mid,0.2,0.78515625
vqgan,n01644900/ILSVRC2012_val_00006830,high,0.5,0.9375
vqgan,n01644900/ILSVRC2012_val_00013354,low,0.1,0.83203125
vqgan,n01644900/ILSVRC2012_val_00013354,mid,0.2,0.89453125
vqgan,n01644900/ILSVRC2012_val_00013354,high,0.5,0.984375
vqgan,n01644900/ILSVRC2012_val_00021776,low,0.1,0.859375
vqgan,n01644900/ILSVRC2012_val_00021776,mid,0.2,0.96484375
vqgan,n01644900/ILSVRC2012_val_00021776,high,0.5,0.9765625
vqgan,n01644900/ILSVRC2012_val_00029678,low,0.1,0.828125
vqgan,n01644900/ILSVRC2012_val_00029678,mid,0.2,0.94140625
vqgan,n01644900/ILSVRC2012_val_00029678,high,0.5,0.98046875
vqgan,n01644900/ILSVRC2012_val_00038446,low,0.1,0.8671875
vqgan,n01644900/ILSVRC2012_val_00038446,mid,0.2,0.953125
vqgan,n01644900/ILSVRC2012_val_00038446,high,0.5,0.99609375
vqgan,n01644900/ILSVRC2012_val_00047623,low,0.1,0.78515625
vqgan,n01644900/ILSVRC2012_val_00047623,mid,0.2,0.90234375
vqgan,n01644900/ILSVRC2012_val_00047623,high,0.5,0.9765625
vqgan,n01664065/ILSVRC2012_val_00001557,low,0.1,0.75390625
vqgan,n01664065/ILSVRC2012_val_00001557,mid,0.2,0.9296875
vqgan,n01664065/ILSVRC2012_val_00001557,high,0.5,0.984375
vqgan,n01664065/ILSVRC2012_val_00015924,low,0.1,0.8046875
vqgan,n01664065/ILSVRC2012_val_00015924,mid,0.2,0.9453125
vqgan,n01664065/ILSVRC2012_val_00015924,high,0.5,0.98828125
vqgan,n01664065/ILSVRC2012_val_00022842,low,0.1,0.8984375
vqgan,n01664065/ILSVRC2012_val_00022842,mid,0.2,0.96875
vqgan,n01664065/ILSVRC2012_val_00022842,high,0.5,0.9921875
vqgan,n01664065/ILSVRC2012_val_00035664,low,0.1,0.76171875
vqgan,n01664065/ILSVRC2012_val_00035664,mid,0.2,0.91015625
vqgan,n01664065/ILSVRC2012_val_00035664,high,0.5,0.984375
vqgan,n01664065/ILSVRC2012_val_00042073,low,0.1,0.90234375
vqgan,n01664065/ILSVRC2012_val_00042073,mid,0.2,0.9609375
vqgan,n01664065/ILSVRC2012_val_00042073,high,0.5,0.98828125
vqgan,n01664065/ILSVRC2012_val_00047425,low,0.1,0.76953125
vqgan,n01664065/ILSVRC2012_val_00047425,mid,0.2,0.9140625
vqgan,n01664065/ILSVRC2012_val_00047425,high,0.5,0.96875
vqgan,n01665541/ILSVRC2012_val_00000938,low,0.1,0.62109375
vqgan,n01665541/ILSVRC2012_val_00000938,mid,0.2,0.83984375
vqgan,n01665541/ILSVRC2012_val_00000938,high,0.5,0.93359375
vqgan,n01665541/ILSVRC2012_val_00006305,low,0.1,0.59765625
vqgan,n01665541/ILSVRC2012_val_00006305,mid,0.2,0.87109375
vqgan,n01665541/ILSVRC2012_val_00006305,high,0.5,0.98046875
vqgan,n01665541/ILSVRC2012_val_00011996,low,0.1,0.79296875
vqgan,n01665541/ILSVRC2012_val_00011996,mid,0.2,0.9375
vqgan,n01665541/ILSVRC2012_val_00011996,high,0.5,0.9921875
vqgan,n01665541/ILSVRC2012_val_00024494,low,0.1,0.75
vqgan,n01665541/ILSVRC2012_val_00024494,mid,0.2,0.90234375
vqgan,n01665541/ILSVRC2012_val_00024494,high,0.5,0.984375
vqgan,n01665541/ILSVRC2012_val_00035905,low,0.1,0.94921875
vqgan,n01665541/ILSVRC2012_val_00035905,mid,0.2,0.98828125
vqgan,n01665541/ILSVRC2012_val_00035905,high,0.5,0.984375
vqgan,n01665541/ILSVRC2012_val_00043504,low,0.1,0.72265625
vqgan,n01665541/ILSVRC2012_val_00043504,mid,0.2,0.88671875
vqgan,n01665541/ILSVRC2012_val_00043504,high,0.5,0.98046875
vqgan,n01667114/ILSVRC2012_val_00001636,low,0.1,0.62109375
vqgan,n01667114/ILSVRC2012_val_00001636,mid,0.2,0.8359375
vqgan,n01667114/ILSVRC2012_val_00001636,high,0.5,0.98046875
vqgan,n01667114/ILSVRC2012_val_00012732,low,0.1,0.79296875
vqgan,n01667114/ILSVRC2012_val_00012732,mid,0.2,0.9296875
vqgan,n01667114/ILSVRC2012_val_00012732,high,0.5,0.98828125
vqgan,n01667114/ILSVRC2012_val_00022710,low,0.1,0.671875
vqgan,n01667114/ILSVRC2012_val_00022710,mid,0.2,0.8828125
vqgan,n01667114/ILSVRC2012_val_00022710,high,0.5,0.96875
vqgan,n01667114/ILSVRC2012_val_00023686,low,0.1,0.78515625
vqgan,n01667114/ILSVRC2012_val_00023686,mid,0.2,0.9375
vqgan,n01667114/ILSVRC2012_val_00023686,high,0.5,0.9921875
vqgan,n01667114/ILSVRC2012_val_00027877,low,0.1,0.8125
vqgan,n01667114/ILSVRC2012_val_00027877,mid,0.2,0.9140625
vqgan,n01667114/ILSVRC2012_val_00027877,high,0.5,0.96875
vqgan,n01667114/ILSVRC2012_val_00036815,low,0.1,0.94140625
vqgan,n01667114/ILSVRC2012_val_00036815,mid,0.2,0.96875
vqgan,n01667114/ILSVRC2012_val_00036815,high,0.5,0.9921875
vqgan,n01667114/ILSVRC2012_val_00049260,low,0.1,0.83984375
vqgan,n01667114/ILSVRC2012_val_00049260,mid,0.2,0.9296875
vqgan,n01667114/ILSVRC2012_val_00049260,high,0.5,0.96875
vqgan,n01667778/ILSVRC2012_val_00008921,low,0.1,0.7578125
vqgan,n01667778/ILSVRC2012_val_00008921,mid,0.2,0.90625
vqgan,n01667778/ILSVRC2012_val_00008921,high,0.5,0.984375
vqgan,n01667778/ILSVRC2012_val_00013675,low,0.1,0.69140625
vqgan,n01667778/ILSVRC2012_val_00013675,mid,0.2,0.87109375
vqgan,n01667778/ILSVRC2012_val_00013675,high,0.5,0.95703125
vqgan,n01667778/ILSVRC2012_val_00021291,low,0.1,0.60546875
vqgan,n01667778/ILSVRC2012_val_00021291,mid,0.2,0.8359375
vqgan,n01667778/ILSVRC2012_val_00021291,high,0.5,0.95703125
vqgan,n01667778/ILSVRC2012_val_00028599,low,0.1,0.71484375
vqgan,n01667778/ILSVRC2012_val_00028599,mid,0.2,0.85546875
vqgan,n01667778/ILSVRC2012_val_00028599,high,0.5,0.96484375
vqgan,n01667778/ILSVRC2012_val_00032405,low,0.1,0.69140625
vqgan,n01667778/ILSVRC2012_val_00032405,mid,0.2,0.8515625
vqgan,n01667778/ILSVRC2012_val_00032405,high,0.5,0.98828125
vqgan,n01667778/ILSVRC2012_val_00040231,low,0.1,0.78125
vqgan,n01667778/ILSVRC2012_val_00040231,mid,0.2,0.8984375
vqgan,n01667778/ILSVRC2012_val_00040231,high,0.5,0.94921875
vqgan,n01669191/ILSVRC2012_val_00001649,low,0.1,0.8203125
vqgan,n01669191/ILSVRC2012_val_00001649,mid,0.2,0.9296875
vqgan,n01669191/ILSVRC2012_val_00001649,high,0.5,0.99609375
vqgan,n01669191/ILSVRC2012_val_00003356,low,0.1,0.7265625
vqgan,n01669191/ILSVRC2012_val_00003356,mid,0.2,0.90625
vqgan,n01669191/ILSVRC2012_val_00003356,high,0.5,0.9921875
vqgan,n01669191/ILSVRC2012_val_00010386,low,0.1,0.6484375
vqgan,n01669191/ILSVRC2012_val_00010386,mid,0.2,0.8515625
vqgan,n01669191/ILSVRC2012_val_00010386,high,0.5,0.9453125
vqgan,n01669191/ILSVRC2012_val_00019068,low,0.1,0.703125
vqgan,n01669191/ILSVRC2012_val_00019068,mid,0.2,0.8203125
vqgan,n01669191/ILSVRC2012_val_00019068,high,0.5,0.9609375
vqgan,n01669191/ILSVRC2012_val_00033723,low,0.1,0.8828125
vqgan,n01669191/ILSVRC2012_val_00033723,mid,0.2,0.9609375
vqgan,n01669191/ILSVRC2012_val_00033723,high,0.5,0.99609375
vqgan,n01669191/ILSVRC2012_val_00038230,low,0.1,0.8125
vqgan,n01669191/ILSVRC2012_val_00038230,mid,0.2,0.9296875
vqgan,n01669191/ILSVRC2012_val_00038230,high,0.5,0.97265625
vqgan,n01669191/ILSVRC2012_val_00049782,low,0.1,0.84765625
vqgan,n01669191/ILSVRC2012_val_00049782,mid,0.2,0.91015625
vqgan,n01669191/ILSVRC2012_val_00049782,high,0.5,0.9609375
vqgan,n01675722/ILSVRC2012_val_00011294,low,0.1,0.828125
vqgan,n01675722/ILSVRC2012_val_00011294,mid,0.2,0.92578125
vqgan,n01675722/ILSVRC2012_val_00011294,high,0.5,0.984375
vqgan,n01675722/ILSVRC2012_val_00019007,low,0.1,0.66015625
vqgan,n01675722/ILSVRC2012_val_00019007,mid,0.2,0.859375
vqgan,n01675722/ILSVRC2012_val_00019007,high,0.5,0.98828125
vqgan,n01675722/ILSVRC2012_val_00027776,low,0.1,0.56640625
vqgan,n01675722/ILSVRC2012_val_00027776,mid,0.2,0.8125
vqgan,n01675722/ILSVRC2012_val_00027776,high,0.5,0.96484375
vqgan,n01675722/ILSVRC2012_val_00032254,low,0.1,0.796875
vqgan,n01675722/ILSVRC2012_val_00032254,mid,0.2,0.90625
vqgan,n01675722/ILSVRC2012_val_00032254,high,0.5,0.984375
vqgan,n01675722/ILSVRC2012_val_00040077,low,0.1,0.80859375
vqgan,n01675722/ILSVRC2012_val_00040077,mid,0.2,0.96484375
vqgan,n01675722/ILSVRC2012_val_00040077,high,0.5,0.98828125
vqgan,n01675722/ILSVRC2012_val_00048909,low,0.1,0.578125
vqgan,n01675722/ILSVRC2012_val_00048909,mid,0.2,0.8203125
vqgan,n01675722/ILSVRC2012_val_00048909,high,0.5,0.97265625
vqgan,n01677366/ILSVRC2012_val_00004201,low,0.1,0.5546875
vqgan,n01677366/ILSVRC2012_val_00004201,mid,0.2,0.78515625
vqgan,n01677366/ILSVRC2012_val_00004201,high,0.5,0.96875
vqgan,n01677366/ILSVRC2012_val_00007896,low,0.1,0.73046875
vqgan,n01677366/ILSVRC2012_val_00007896,mid,0.2,0.83203125
vqgan,n01677366/ILSVRC2012_val_00007896,high,0.5,0.9765625
vqgan,n01677366/ILSVRC2012_val_00022257,low,0.1,0.71484375
vqgan,n01677366/ILSVRC2012_val_00022257,mid,0.2,0.88671875
vqgan,n01677366/ILSVRC2012_val_00022257,high,0.5,0.96875
vqgan,n01677366/ILSVRC2012_val_00028198,low,0.1,0.6953125
vqgan,n01677366/ILSVRC2012_val_00028198,mid,0.2,0.84765625
vqgan,n01677366/ILSVRC2012_val_00028198,high,0.5,0.984375
vqgan,n01677366/ILSVRC2012_val_00033698,low,0.1,0.6484375
vqgan,n01677366/ILSVRC2012_val_00033698,mid,0.2,0.85546875
vqgan,n01677366/ILSVRC2012_val_00033698,high,0.5,0.98828125
vqgan,n01677366/ILSVRC2012_val_00046407,low,0.1,0.578125
vqgan,n01677366/ILSVRC2012_val_00046407,mid,0.2,0.7421875
vqgan,n01677366/ILSVRC2012_val_00046407,high,0.5,0.953125
